"Date","Price","Open","High","Low","Vol.","Change %"
"06/16/2025","99.2545","99.2830","99.7710","99.1900","","-0.22%"
"06/13/2025","99.4770","99.1195","99.6230","98.7345","","0.33%"
"06/12/2025","99.1450","98.2190","99.5565","98.1550","","0.98%"
"06/11/2025","98.1810","97.8110","98.2830","97.4855","","0.40%"
"06/10/2025","97.7940","97.8435","97.9615","97.4110","","-0.06%"
"06/09/2025","97.8520","97.7910","98.0290","97.5805","","0.10%"
"06/06/2025","97.7525","98.2335","98.3855","97.5200","","-0.49%"
"06/05/2025","98.2380","98.0475","98.5995","97.7770","","0.19%"
"06/04/2025","98.0475","97.4635","98.2015","97.4260","","0.60%"
"06/03/2025","97.4590","97.6525","97.7780","97.3745","","-0.21%"
"06/02/2025","97.6610","97.0105","97.7385","96.9850","","0.63%"
"05/30/2025","97.0530","97.0825","97.2635","96.7530","","-0.09%"
"05/29/2025","97.1380","96.4830","97.2490","95.7485","","0.71%"
"05/28/2025","96.4575","96.6655","96.9845","96.3680","","-0.22%"
"05/27/2025","96.6695","96.8975","97.2430","96.6140","","-0.24%"
"05/26/2025","96.8975","96.8335","97.2890","96.6720","","0.07%"
"05/23/2025","96.8290","97.0060","97.3610","96.4515","","-0.18%"
"05/22/2025","97.0060","97.0015","97.4405","96.7865","","0.01%"
"05/21/2025","96.9935","96.5150","97.2670","96.4885","","0.50%"
"05/20/2025","96.5150","95.9615","96.5450","95.8125","","0.53%"
"05/19/2025","96.0080","95.5080","96.4565","95.4995","","0.59%"
"05/16/2025","95.4475","95.7125","96.0905","95.1660","","-0.28%"
"05/15/2025","95.7170","95.4460","96.1335","95.3945","","0.30%"
"05/14/2025","95.4290","95.3795","96.0745","95.0635","","0.05%"
"05/13/2025","95.3835","94.1030","95.4645","93.9870","","1.35%"
"05/12/2025","94.1155","95.8155","96.0290","93.9250","","-2.03%"
"05/09/2025","96.0675","96.0395","96.4410","95.9065","","0.03%"
"05/08/2025","96.0395","95.7355","96.8660","95.6525","","0.29%"
"05/07/2025","95.7650","95.8505","96.4855","95.4755","","-0.10%"
"05/06/2025","95.8590","95.3750","95.9515","95.0800","","0.51%"
"05/05/2025","95.3750","95.5360","95.8445","95.2315","","-0.11%"
"05/02/2025","95.4815","95.5230","96.1200","94.7180","","-0.04%"
"05/01/2025","95.5230","95.8375","95.9805","95.2990","","-0.33%"
"04/30/2025","95.8375","96.9525","97.0835","95.7405","","-1.15%"
"04/29/2025","96.9525","97.2730","97.3320","96.7625","","-0.33%"
"04/28/2025","97.2730","97.0700","97.2980","96.3945","","0.24%"
"04/25/2025","97.0400","97.1815","97.2315","96.3235","","-0.15%"
"04/24/2025","97.1815","96.5735","97.2665","96.5610","","0.63%"
"04/23/2025","96.5735","97.2925","97.7825","96.3215","","-0.73%"
"04/22/2025","97.2795","98.0805","98.2875","97.2500","","-0.78%"
"04/21/2025","98.0480","97.3180","98.5045","97.3140","","0.76%"
"04/18/2025","97.3120","97.0630","97.4115","97.0160","","0.30%"
"04/17/2025","97.0170","97.5580","97.6860","96.8100","","-0.55%"
"04/16/2025","97.5520","96.7050","97.7120","96.6835","","0.93%"
"04/15/2025","96.6570","97.6605","97.7725","96.5425","","-0.99%"
"04/14/2025","97.6250","97.3025","98.3540","97.2330","","-0.29%"
"04/11/2025","97.9120","96.5565","98.7925","96.4490","","1.46%"
"04/10/2025","96.5070","94.9055","96.9015","94.5355","","1.70%"
"04/09/2025","94.8900","94.5170","96.1575","94.4435","","0.43%"
"04/08/2025","94.4850","93.6495","94.6855","93.6495","","0.93%"
"04/07/2025","93.6150","93.1930","94.7575","93.0820","","-0.06%"
"04/04/2025","93.6670","94.2455","94.6750","93.4325","","-0.56%"
"04/03/2025","94.1980","92.7765","95.1085","92.3450","","1.55%"
"04/02/2025","92.7560","92.3710","93.3705","92.1920","","0.43%"
"04/01/2025","92.3560","92.4460","92.6815","92.2780","","-0.08%"
"03/31/2025","92.4310","92.5700","92.7800","92.1670","","-0.19%"
"03/28/2025","92.6080","92.5145","92.7395","92.0070","","0.12%"
"03/27/2025","92.5000","92.1065","92.6975","91.9265","","0.47%"
"03/26/2025","92.0640","92.3825","92.6640","92.0250","","-0.31%"
"03/25/2025","92.3530","92.4285","92.8315","92.3485","","-0.06%"
"03/24/2025","92.4050","92.9475","93.2230","92.2630","","-0.63%"
"03/21/2025","92.9900","93.6895","93.7565","92.8945","","-0.72%"
"03/20/2025","93.6660","94.1145","94.3055","93.4000","","-0.45%"
"03/19/2025","94.0870","94.6965","94.8245","93.7480","","-0.61%"
"03/18/2025","94.6680","94.7025","94.8645","94.3090","","-0.01%"
"03/17/2025","94.6740","94.5710","94.7855","94.3645","","0.10%"
"03/14/2025","94.5830","94.3350","94.8575","94.1490","","0.30%"
"03/13/2025","94.3010","94.8995","95.0140","94.2055","","-0.60%"
"03/12/2025","94.8710","95.2220","95.3220","94.8170","","-0.32%"
"03/11/2025","95.1790","94.5810","95.4660","94.5375","","0.66%"
"03/10/2025","94.5530","94.3835","94.9445","94.3110","","0.22%"
"03/07/2025","94.3470","93.8625","94.8150","93.8365","","0.56%"
"03/06/2025","93.8240","93.7590","94.4555","93.6970","","0.10%"
"03/05/2025","93.7260","92.7505","93.8200","92.4290","","1.11%"
"03/04/2025","92.7000","91.5245","92.7640","91.4240","","1.31%"
"03/03/2025","91.5010","90.8125","91.6745","90.7575","","0.83%"
"02/28/2025","90.7460","90.8250","91.0990","90.5670","","-0.06%"
"02/27/2025","90.7970","91.3625","91.5540","90.8075","","-0.57%"
"02/26/2025","91.3210","91.6145","91.7505","91.2455","","-0.30%"
"02/25/2025","91.6000","90.7260","91.6755","90.6700","","0.99%"
"02/24/2025","90.6980","90.8690","91.1925","90.5960","","0.18%"
"02/21/2025","90.5370","90.9265","91.0245","90.4795","","-0.39%"
"02/20/2025","90.8890","90.5630","90.9525","90.3040","","0.38%"
"02/19/2025","90.5480","90.7440","90.9000","90.3800","","-0.20%"
"02/18/2025","90.7330","91.0440","91.0890","90.6745","","-0.29%"
"02/17/2025","90.9930","90.8660","91.1510","90.8055","","0.13%"
"02/14/2025","90.8730","90.7270","91.0915","90.6495","","0.18%"
"02/13/2025","90.7120","90.2730","90.7535","89.9385","","0.55%"
"02/12/2025","90.2200","89.9275","90.6470","89.4650","","0.34%"
"02/11/2025","89.9130","90.1660","90.2015","89.2530","","-0.26%"
"02/10/2025","90.1460","90.4945","90.6940","90.1090","","-0.38%"
"02/07/2025","90.4920","90.9440","91.1175","90.3280","","-0.47%"
"02/06/2025","90.9170","90.8520","91.0570","90.6710","","0.08%"
"02/05/2025","90.8470","90.3630","91.2485","90.3235","","0.55%"
"02/04/2025","90.3530","89.9665","90.4665","89.4875","","0.45%"
"02/03/2025","89.9510","89.0540","90.0140","88.3875","","0.31%"
"01/31/2025","89.6690","89.9530","90.3265","89.5905","","-0.28%"
"01/30/2025","89.9200","90.2830","90.6225","89.9140","","-0.39%"
"01/29/2025","90.2680","90.3165","90.4350","89.8815","","-0.02%"
"01/28/2025","90.2900","90.6130","90.6305","90.0605","","-0.33%"
"01/27/2025","90.5900","90.4000","90.9100","90.1970","","0.15%"
"01/24/2025","90.4500","90.0405","90.7190","90.0100","","0.48%"
"01/23/2025","90.0170","89.9870","90.2365","89.6890","","0.05%"
"01/22/2025","89.9690","90.1655","90.3085","89.8455","","-0.21%"
"01/21/2025","90.1610","89.8045","90.2730","89.2585","","0.43%"
"01/20/2025","89.7780","88.9655","89.9825","88.8790","","0.97%"
"01/17/2025","88.9170","89.1995","89.4085","88.9030","","-0.26%"
"01/16/2025","89.1500","88.8825","89.3250","88.8415","","0.31%"
"01/15/2025","88.8760","89.1950","89.4830","88.6340","","-0.34%"
"01/14/2025","89.1810","88.7735","89.2255","88.6250","","0.47%"
