"Date","Price","Open","High","Low","Vol.","Change %"
"06/17/2024","11.5074","11.5113","11.5176","11.5079","","-0.06%"
"06/14/2024","11.5145","11.5196","11.5224","11.5114","","-0.03%"
"06/13/2024","11.5183","11.5345","11.5360","11.5150","","-0.02%"
"06/12/2024","11.5211","11.5265","11.5320","11.5104","","-0.02%"
"06/11/2024","11.5239","11.5238","11.5293","11.5087","","0.03%"
"06/10/2024","11.5204","11.5250","11.5279","11.5164","","-0.03%"
"06/07/2024","11.5233","11.5211","11.5285","11.5104","","0.03%"
"06/06/2024","11.5196","11.5057","11.5311","11.5013","","0.15%"
"06/05/2024","11.5028","11.5389","11.5408","11.4903","","-0.29%"
"06/04/2024","11.5361","11.4771","11.5548","11.4670","","0.56%"
"06/03/2024","11.4716","11.5205","11.5232","11.4487","","-0.42%"
"05/31/2024","11.5195","11.5202","11.5308","11.4944","","0.05%"
"05/30/2024","11.5133","11.4995","11.5185","11.4945","","0.15%"
"05/29/2024","11.4960","11.4834","11.5059","11.4787","","0.16%"
"05/28/2024","11.4781","11.4759","11.4845","11.4685","","0.07%"
"05/27/2024","11.4703","11.4690","11.4783","11.4607","","0.03%"
"05/24/2024","11.4668","11.5005","11.5026","11.4590","","-0.23%"
"05/23/2024","11.4937","11.5016","11.5067","11.4883","","0.02%"
