Date,Price,Open,High,Low,Vol.,Change %
07/04/2025,0.011696316829830286,0.01169864295741694,0.011691120593908927,0.011722367449330067,,0.07%
07/03/2025,0.011705078833705944,0.011687841138863241,0.011667522284967565,0.011739431576723055,,-0.22%
07/02/2025,0.01167883211678832,0.011679923379702629,0.01165881639695938,0.01168688497767805,,-0.01%
07/01/2025,0.01167815018101133,0.011668611435239206,0.011668611435239206,0.01170179154428543,,-0.08%
06/30/2025,0.011668611435239206,0.011698779817265059,0.011648902090977926,0.011703982865369085,,0.29%
06/27/2025,0.011702065414545668,0.011676786548341896,0.011671198982271449,0.011706586125354124,,-0.22%
06/26/2025,0.011676786548341896,0.011625068297276246,0.011620475277438846,0.011680332655874039,,-0.46%
06/25/2025,0.011622501162250115,0.011636431339236883,0.01160793053814366,0.01165623433693511,,0.11%
06/24/2025,0.011635483570697198,0.011606717968360087,0.011592186866052281,0.011641579063784211,,-0.73%
06/23/2025,0.01155001155001155,0.011522330276075033,0.011511321384581736,0.011551212299730856,,0.00%
06/20/2025,0.01155001155001155,0.011536154307600018,0.01153429144847632,0.011556685542586386,,-0.30%
06/19/2025,0.011515430677107323,0.011571931123865951,0.011505361498458282,0.011571931123865951,,0.47%
06/18/2025,0.011570056693277797,0.011585471818339802,0.011550945444884666,0.011592455629876076,,0.13%
06/17/2025,0.011585069162862902,0.01162385214460072,0.011573538262117496,0.011642798928862498,,0.55%
06/16/2025,0.011648766395638702,0.011607795795656363,0.011592858798979828,0.011657457275419086,,-0.30%
06/13/2025,0.011613322803920658,0.011605775033656748,0.011598640639317072,0.01163819189050789,,0.62%
06/12/2025,0.011684836587560322,0.0117000117000117,0.011673378859510884,0.011709464760365804,,0.13%
06/11/2025,0.011700285486965882,0.01168770453482936,0.011678013803412315,0.011707956727391935,,-0.15%
06/10/2025,0.011682788915369877,0.011673242593327575,0.011669292257424588,0.011695222501608094,,-0.09%
06/09/2025,0.01167269756040621,0.011654604151369999,0.011653246011676553,0.011700559286733907,,-0.14%
06/06/2025,0.011656913715524677,0.011649852046879005,0.011627230974943318,0.011679377722754932,,-0.06%
06/05/2025,0.011650259218267607,0.011648359328588568,0.0116308823187327,0.01167365140142185,,-0.05%
06/04/2025,0.011644832605531296,0.011669700788871775,0.011621825788831424,0.011675286920176064,,0.19%
06/03/2025,0.011667386155479588,0.011710698894510025,0.011667386155479588,0.011715226279595592,,0.42%
06/02/2025,0.011715912552428709,0.011695359281437124,0.01168306189686193,0.011724429020306711,,-0.20%
05/30/2025,0.011692487576731948,0.011713991191078625,0.011675014301892519,0.01173048048048048,,0.12%
05/29/2025,0.011706997272269636,0.011688114356510864,0.011679514132212099,0.01171152179514206,,0.01%
05/28/2025,0.011707682581309855,0.011693307919877454,0.011663575819074613,0.0117204439704176,,0.10%
05/27/2025,0.011719207781553968,0.011754334410813987,0.011700833099316672,0.011759172154280339,,0.28%
05/26/2025,0.01175253854832644,0.011759587003304444,0.011739293764087153,0.011794539128383559,,-0.13%
05/23/2025,0.011737089201877934,0.011634265237978895,0.011621825788831424,0.011749362597079108,,-0.92%
05/22/2025,0.011628583057154486,0.011681014846569871,0.011612378795796319,0.0116918040453642,,0.46%
05/21/2025,0.011682242990654207,0.011690847235699171,0.011668339128608434,0.011697821865568631,,0.07%
05/20/2025,0.011690437222352116,0.011713716762328687,0.011674196523424274,0.011717285339332584,,0.18%
05/19/2025,0.011710973181871413,0.011700970010413864,0.011676786548341896,0.011718383800506235,,-0.13%
05/16/2025,0.011695906432748537,0.011703434958160222,0.011668611435239206,0.011729930089616666,,-0.05%
05/15/2025,0.011689617281930189,0.011709601873536299,0.011663031688457098,0.011716736185968036,,0.18%
05/14/2025,0.01171028748755782,0.011759448717044145,0.011692897733916418,0.0117638754911418,,0.14%
05/13/2025,0.011726766344180592,0.011787170843254202,0.01169864295741694,0.011816140848398913,,0.46%
05/12/2025,0.011780644401248748,0.011807072436389399,0.01177038336138608,0.011821448836769435,,-0.61%
05/09/2025,0.011708367970588579,0.011643612314284384,0.011634400595681311,0.011725528821349841,,-0.15%
05/08/2025,0.011690983913206136,0.011795512986859798,0.011653653420347278,0.01183039939428355,,0.96%
05/07/2025,0.011803448967788387,0.011813767764953275,0.011777314536739332,0.011838102115468848,,0.49%
05/06/2025,0.011861692663543087,0.011852554225435581,0.011815163580939777,0.011869436201780416,,0.01%
05/05/2025,0.011863099827985052,0.01183558012095963,0.011830819284235433,0.011888627339087429,,-0.27%
05/02/2025,0.011830539354289162,0.011812372278724738,0.011808466670602822,0.011938160329493226,,-0.07%
05/01/2025,0.011821728336682822,0.011819073621009585,0.011800106200955809,0.01182704134733655,,-0.01%
04/30/2025,0.01182047069114292,0.011734334663224596,0.0117277290425482,0.011839083181398433,,-0.65%
04/29/2025,0.011743291644647994,0.011742602160638799,0.011708505058074185,0.01177232326799694,,-0.01%
04/28/2025,0.011742188509094325,0.011712070459815885,0.011706997272269636,0.011771768943719172,,-0.26%
04/25/2025,0.011711658956491186,0.011724291559682505,0.011674060238150829,0.011752952929423518,,0.07%
04/24/2025,0.011719757166631508,0.011693854879260949,0.01167256131012828,0.011731719048792218,,-0.03%
04/23/2025,0.011716461628588167,0.011734196970230341,0.011691393964902435,0.011735987231245892,,0.20%
04/22/2025,0.01173984503404555,0.01174274005096349,0.011731719048792218,0.011757927782807556,,0.01%
04/21/2025,0.011741223435481977,0.011712619175900114,0.011712481992058937,0.011761246692149367,,-0.30%
04/18/2025,0.011705626894848354,0.011708367970588579,0.011695222501608094,0.011710973181871413,,0.06%
04/17/2025,0.01171234481143125,0.011681970047428799,0.011678013803412315,0.01172154302392367,,-0.24%
04/16/2025,0.01168401743255401,0.011666841669291706,0.011658680470544344,0.011693854879260949,,-0.11%
04/15/2025,0.011671198982271449,0.011624798019134418,0.011624798019134418,0.011684290471461122,,-0.40%
04/14/2025,0.011625068297276246,0.0116230415175043,0.011613053071652538,0.011645646275140038,,-0.20%
04/11/2025,0.01160227404571296,0.011595009507907797,0.01159164937578968,0.01163670215860825,,0.00%
04/10/2025,0.01160227404571296,0.01160820003250296,0.011582922139597378,0.011611974267865022,,-0.53%
04/09/2025,0.011540680900173109,0.011580373582851784,0.011527244642713052,0.011580373582851784,,0.48%
04/08/2025,0.011595547309833025,0.011635618956750405,0.011586679952726347,0.011653381811401669,,0.45%
04/07/2025,0.011647680946723507,0.011680741960729345,0.011639682003887654,0.01168661181750187,,0.41%
04/04/2025,0.011695632850693551,0.011725803803850755,0.01167665020258988,0.01177412518249894,,0.30%
04/03/2025,0.011730618086266966,0.011654468323155098,0.011653246011676553,0.011736675938640658,,-0.24%
04/02/2025,0.011702750146284377,0.011680741960729345,0.011665072440099853,0.011705215844180166,,-0.14%
04/01/2025,0.01168633867009466,0.011701517686843983,0.011674060238150829,0.011702613193526116,,0.14%
03/31/2025,0.011702750146284377,0.011701517686843983,0.01168797774609037,0.011707271386258005,,-0.10%
03/28/2025,0.011691257277807655,0.011671335200746964,0.011663303747419494,0.011709190543657716,,-0.12%
03/27/2025,0.011676786548341896,0.01165569089107757,0.011639411045801082,0.01167883211678832,,0.02%
03/26/2025,0.01167883211678832,0.011680059801906185,0.011642121194481636,0.011682788915369877,,0.05%
03/25/2025,0.011684563523129594,0.011691530655193379,0.01165093790050099,0.011691667348680594,,0.03%
03/24/2025,0.01168770453482936,0.01162925921618793,0.011621690723566464,0.011699327288680901,,-0.50%
03/21/2025,0.01162925921618793,0.011584129742253113,0.011581580654127677,0.01163927557148843,,-0.38%
03/20/2025,0.011584800741427249,0.011582519661327124,0.011571663310884306,0.011602947148575737,,0.01%
03/19/2025,0.011586142973004287,0.011550812022085152,0.011537352177675224,0.011587351247378362,,-0.23%
03/18/2025,0.011559357299734134,0.01153948233882228,0.011522994134795985,0.011559490920019882,,-0.21%
03/17/2025,0.011535355865728458,0.011499936750347875,0.011497821162889632,0.011535222802828437,,-0.29%
03/14/2025,0.011502053116481292,0.011504434959676955,0.01149372442646315,0.011511321384581736,,0.05%
03/13/2025,0.011507877141903633,0.011474074329053502,0.011467758397266088,0.011504434959676955,,-0.29%
03/12/2025,0.011474469305794606,0.011470126056685362,0.011453310579422981,0.011474600970751241,,-0.03%
03/11/2025,0.011471047077177204,0.011450556497045758,0.011442956860052637,0.011475654399192113,,-0.13%
03/10/2025,0.011456065986940083,0.011475917786524978,0.011444135452787219,0.011476049484725378,,0.22%
03/07/2025,0.011481056257175661,0.011474600970751241,0.011465260261407935,0.011513176830882946,,0.10%
03/06/2025,0.011492799760949765,0.01151118887558707,0.011472363077346672,0.011511718929870608,,0.15%
03/05/2025,0.01151012891344383,0.011458560117335655,0.011448721177844434,0.011510658870113724,,-0.43%
03/04/2025,0.011460661280155866,0.011450294272562804,0.011440600402709134,0.01147657630775587,,-0.01%
03/03/2025,0.011460004584001832,0.011435236537867786,0.011435236537867786,0.011462763213700294,,-0.24%
02/28/2025,0.011433013971143073,0.011452130096197893,0.011420870498749415,0.011459216647949945,,0.16%
02/27/2025,0.011450818733539448,0.011480001836800294,0.01143811408374987,0.011480265423736598,,0.25%
